id,Länk,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Förening,Energiklass,Avgift,Pris/m²,Antal besök,Adress,Pris,Beskrivning,Driftkostnad,Uteplats
11,https://www.hemnet.se/bostad/lagenhet-4rum-lomma-vinstorp-lomma-kommun-ukmakaregatan-9d-21366506,Bostadsrätt,4,76,Ja,2,2005,BRF BoKlok Studentvången,F,6881,37500,22,Krukmakaregatan 9D,2850000,"Välkommen till en ljus och trivsam 4:a belägen på Krukmakaregatan 9D i lugnt och trivsamt område i Lomma. Här finns en snyggt renoverad bostad med egen ingång via loftgång. Husen är byggda 2005 av Skanska och sedan dess har flera uppgraderingar gjorts från 2021 till 2024, bland annat har ett kvalitétskök satts in ifrån Kvik, ljusa golv har lagts och flera uppdateringar har gjorts i badrummet. Loftgången vetter åt väster in mot gården, här finns yta till en sittbänk och både eftermiddags- och kvällssolen värmer mot denna solvägg. På motsatt sida finns en balkong åt öster med förmiddagssol. Utgången till balkongen är ifrån de vaca dubbeldörrarna i spröjs. Utsikten blandas av grönytor, promenadstråk och villakvarteret som ligger intill föreningen.  Föreningen är välskött och här är det som sagt nära till grönområden, lekplatser, busshållsplats och skola. Här kan du njuta av lugnet och samtidigt ha bekvämt avstånd till Lomma centrum och stationen med pågatågen som går till Malmö. Denna bostad är något för den som värdesätter en smakfull inredning, ljusa och luftiga utrymmen samt en praktisk planlösning. Välkommen till detta underbara hem!",6000,
12,https://www.hemnet.se/bostad/lagenhet-2rum-miatorp-helsingborgs-kommun-planteringsvagen-106a-21170678,Bostadsrätt,2,56,Ja,2,1963,HSB BRF Melonen i Helsingborg,E,5304,15982,10,Planteringsvägen 106A,895000,"Söker du din första lägenhet eller vill ha ett prisvärt boende?\r\n\r\nPå Planteringsvägen 106A finns denna fina lägenhet med stambytt badrum och inglasad balkong.\r\nPassar inte visningstiderna - kontakta mäklaren för VIP-visning. \r\n\r\nDu välkomnas in i en stor hall med klädhängare till höger och infällda garderober till vänster. Ditt sovrum ligger direkt till höger och är stort och rymligt. Sidan om finns köket. Ett kök som är lite äldre men fräscht och fint. Köket ligger separat och här har du plats för matbord.\r\n\r\nVardagsrummet ligger mot innergården och har parkett på golvet. Ett stort härligt som du har plats både med soffgrupp och matbord som så önskas. Utanför finns din inglasade balkong. Solläget är västerläge och från köket har du österläge. Perfekt med genomgående lägenhet. \r\n\r\nBalkongen är inglasad av föreningen och håller hög kvalitet. Blir solen för bra kan du dra ner de inbyggda rullgardinerna alternativ öppna upp.\r\n\r\nDetta är en superfin lägenhet som är fräsch och fin. Lite äldre standard men ett hem som du kan flytta in i direkt. Vill du sätta din egen prägel finns alla möjligheter. \r\n\r\nFöreningen är HSB Brf Melonen som är en stor förening med 116 bostadsrättslägenheter och 16 lokaler. Stambyte gjordes 2014 och de inglasade balkongerna 2019. Belåningen är 5 382 /kvm och en soliditet på 35%. Lån finns bundna fram till 2028 med en låg snittränta påm 1,67% fram till år 2029.",3600,
13,https://www.hemnet.se/bostad/lagenhet-2rum-slottshojden-helsingborgs-kommun-halsovagen-44-21344679,Bostadsrätt,2,60,Ja,3,1935,BRF Kattugglan 14,D,3435,28250,43,Hälsovägen 44,1695000,"Söker du ett hem som skall vara både modern och nära till city?\r\n\r\nPå Hälsovägen 44 finns denna rymliga och moderna tvåa om 60 kvm. Här bor du på centralt läge i med närhet till det mesta. Bostaden är renoverad under 2016 med bland annat nytt kök, badrum och ny målad hall. Du har även två balkonger varav en är i västerläge in mot sidogata. \r\n\r\nNär du stiger in i bostaden möts du direkt av ett härligt ljus. Detta präglar hela lägenheten. De charmiga valvgångarna ger en angenäm rustik känsla som på ett snyggt sätt möter och matchar med de moderna färg- och materialvalen i hemmet. Det ligger genomgående och enhetligt ett trevligt grått laminat på golvet och man har på ett snyggt sätt använt olika färgval i vardagsrum och sovrum för att bryta av från det annars vita tak och väggarna. De två balkongerna i olika väderstreck ger dig möjligheten att avnjuta solen hela dagen. Köksbalkongen är betydligt lugnare och mindre påverkad av trafiken utanför. \r\n\r\nBRF Kattugglan 14 är en stabil förening som genomfört en del större renoveringar senaste åren. Föreningen har 21 lägenheter och 5 garage. Belåning är 7 689  kvm, soliditet på 55% och årsavgifter 570 /kvm 2023. Du bor centralt och ekonomiskt med närhet till livsmedelsbutik, apotek, gym och ett utbud restauranger och caféer. Du tar dig snabbt och smidigt ner till Helsingborg C både med personbil, kollektivt och egen motor. \r\n\r\nEn bostad som bör upplevas på plats som passar den större skaran. Vill du komma på en förhandsvisning är du välkommen och kontakta ansvarig mäklare!",1860,Ja
14,https://www.hemnet.se/bostad/lagenhet-2rum-dammfri-malmo-kommun-mariedalsvagen-55c-21417616,Bostadsrätt,2,58.5,Ja,15,1946,HSB BRF Randers i Malmö,E,4357,35812,48,Mariedalsvägen 55C,2095000,"På populär adress med närhet till city, hav och parker ligger Mariedalsvägen 55C. Här finner du denna inflyttningsklara och trivsamma tvårummare om 58,5 . Med sin härliga västerbalkong på in mot gården och genomgående planlösning är lägenheten optimal för dig som vill bo på fritt läge utan insyn. \r\n\r\nNär du tar dina första kliv in i den genomgående bostaden välkomnas du av en spatiös och luftig central hall. Planeringen tar verkligen tillvara på alla kvadratmeter på bästa sätt och erbjuder ett kaklat badrum och kök i neutrala färger. Vi finner ett rymligt sovrum med gott om förvaringsplats i en stor skjutdörrsgarderob. Stort vardagsrum där både soffan och matbordet får plats samt öppen planlösning till kök. Som pricken över i:et når du härifrån den soliga balkongen i västerläge.\r\n\r\nDu bor i populär och stabil HSB-förening som just avslutat och lagt stora renoveringar bakom sig men med fortsatt stabil och god ekonomi som fanbärare för detta fina boende. \r\n\r\nLäget utgör idag en perfekt placering i det allt mer växande och attraktiva området , beläget på promenadavstånd till City. Dessutom är området mysigt ombonat av stadens bästa parker och är lätt att förälskas i. Pildammsparkens magiska grönska finner vi precis runt hörnet och lite längre bort väntar Triangelstationens utsökta kommunikationsmöjligheter. Här finns närhet till allt från dagligvarubutiker till Ribersborgsstranden som nås på bara några minuter med cykel. \r\n\r\nVälkommen hem!",,
15,https://www.hemnet.se/bostad/lagenhet-3rum-hasthagen-malmo-kommun-vastra-ronneholmsvagen-31b-21418961,Bostadsrätt,3,90,,2,1908,BRF Adjutanten i Slottsstaden,E,5430,49944,103,Västra Rönneholmsvägen 31B,4495000,"Välkommen till denna tidstypiska och charmiga sekelskifteslägenhet från 1908 på Västra Rönneholmsvägen 31B i Malmö. Bostaden är en rymlig trea om 89 kvm, fylld med fantastiska originaldetaljer som stuckaturer, vacker kakelugn, spegeldörrar och elegant fiskbensparkett. Lägenhetens tre i fil ger en harmonisk och luftig känsla, och används idag som sovrum, matrum och vardagsrum. För den som önskar kanmen enkelt omdisponeras till två sovrum och vardagsrum. Köket renoverades stilfullt 2018 i svart, med moderna vitvaror och genomtänkta materialval.\n\nBadrummet är fräscht och praktiskt, med både dusch och tvättmöjligheter. Den imponerande takhöjden, tillsammans med de stora fönstren, släpper in rikligt med ljus och ger bostaden en härlig rymd. Vardagsrummet bjuder in till mysiga kvällar framför kakelugnen, och de vaca detaljerna från sekelskiftet skapar en elegant atmosfär. Läget är optimalt, med närhet till allt från kulturlivet vid Malmö Opera och charmiga butiker på Davidshallstorg till grönområden som Slottsparken och havet. Hästhagen, precis utanför porten, erbjuder en lugn och trivsam miljö.\n\nEn bostad som kombinerar historia, karaktär och modern komfort på ett oslagbart sätt, mitt i Malmös hjärta.",,
16,https://www.hemnet.se/bostad/lagenhet-4rum-tradgardsstaden-ystads-kommun-per-leanders-gata-78-21333066,Bostadsrätt,4,116,Ja,3,,BRF Trädgårdsmästaren i Ystad,D,7985,30129,55,Per Leanders Gata 78,3495000,"Bostadsrättsföreningen består utav tre husoppar som integreras via ett öppet trapphus vilket bringar ett unikt och tilltalande uttryck. Hissen tar dig smidigt upp i det öppna trapphuset och till vindsvåningens privata entré. Redan vid första anblick imponerar bostaden med generös takhöjd om nästan fem meter och vy genom hela lägenheten. Dagsljuset fullkomligt flödar från tre väderstreck och den enda grannen intill är den nedanför. Husen är gediget byggda och välisolerade vilket bidrar till komfortabelt inomhusklimat och harmonisk atmosfär. Planlösningen är attraktiv med sociala sällskapsytor i sydväst, sovrum som vetter mot norr, modern komfort, praktiska lösningar och goda förvaringsmöjligheter. Bostaden har dessutom två helkaklade badrum som erbjuder både effektiva duschar och långa bad. Takfönster med djupa nischer beklädda med kalksten bringar karaktär och adderar det där ""lilla extra"". \r\n\r\nDet generösa köket är påkostat med god skåpsförvaring bakom klassiska spegelluckor i vitt och bänkskivor av solid granit. Köksön som är utrustad med spishäll inspirerar till eativ och social matlagning och vid middagsbjudningar passar de väl tilltagna bänkskivorna även perfekt som serveringsyta. Från köket nås den mysiga lilla balkongen med plats för två i soligt söderläge. Sällskapsytorna i vardagsrummet förlängs med den väl tilltagna balkongen i väster med helglasad skjutdörr. Här kan goda middagar intas i kvällssolen med fin utsikt mot grönskande dunge och en himmel som färgas av stämningsfulla solnedgångar.  Vid sidan om vindsvåningens entré kan ett gemensamt orangeri med odlingsbänk och balkong nås, perfekt plats för uteväxterna att övervintra.\r\n\r\nFör dig som ställer höga av på ditt boende, hjärtligt välkommen!\r\n\r\n\r\n\r\nSäljarens berättelse\r\n \r\nVi flyttade in 4 nov 2019 i en alldeles ny lägenhet. Först på plan och med stora förväntningar på att få bo i lägenhet och inte ha en stor villa med stor ävande trädgård att ta hand om.\r\nOCH….\r\nVilka underbara år vi haft här i denna fantastiska lägenhet med sin öppna planlösning och med väl passande fördelning på umgängesytor, lättarbetat kök och avskilda sovrum.Med två badrum!! Skönt att ha var sitt!\r\nDessutom två balkonger som med sina lägen i väderstreck var alldeles utmärkta för frukost och middagssittningar.\r\nVi har njutit av att bo här dessa år och har torts det bestämt oss för, efter påtryckningar från barn och barnbarn, att flytta närmare dem.\r\nVi gör det med kluvna känslor.\r\nVi trivs så bra här med denna luftiga och ljusa lägenhet, det lugna läget och alla trevliga grannar som engagerat deltar i trädgårds- och städdagar och mangrant deltar på våra\r\nföreningsstämmor.\r\n \r\nVi har alltid bott i trivsamma boenden men aldrig i något som vi uppskattar så enormt som detta.",13212,
17,https://www.hemnet.se/bostad/lagenhet-3rum-gula-hoja-malmo-kommun-vastra-savlingevagen-117-21391703,Bostadsrätt,3,80.5,Ja,2,1970,Riksbyggen BRF Gula Höja,F,4197,22981,22,Västra Sävlingevägen 117,1850000,"Det är med fingertoppskänsla man renoverat denna pärla till trerummare! Ytskikt år 2020, kök 2023 och badrum 2023.  En toppmodern stil genomsyrar samtliga kvadrat i denna genomgående ljusa bostad som ligger perfekt belägen med utsikt över de närliggande villakvarteren. Inglasad soldränkt balkong och gästtoalett är bara två av fördelarna!",17364,
18,https://www.hemnet.se/bostad/lagenhet-3rum-hollviken-vellinge-kommun-hastangsvagen-12-21418804,Bostadsrätt,3,83,,3,2021,BRF Strandhusen i Höllviken,E,6321,62590,43,Hästängsvägen 12,5195000,Det här kan vara det bästa läget i föreningen!\nLängst ner på Hästängsvägen högst upp i huset stoltserar denna lägenheten med fantastisk panoramavy över vårt vaca Öresund.\nDetta är ett smakfullt boende för dig som vill ha en bekymmersfri och bekväm vardag på första parkett i Höllviken.,3240,
19,https://www.hemnet.se/bostad/lagenhet-4rum-tuna-lunds-kommun-scheelevagen-2c-21393913,Bostadsrätt,4,96,Ja,2,2024,BRF Cubo,C,6225,41615,24,Scheelevägen 2C,3995000,"Välkommen till denna nybyggda hörnlägenhet på en av Tunas mest eftertraktade adresser, bara ett stenkast från Botaniska Trädgården och Lunds centrum. Lägenheten bjuder på en ljus och luftig atmosfär tack vare sitt optimala hörnläge och smarta planlösning. De sociala ytorna är generösa, och köket – utrustat för den matlagningsintresserade – blir snabbt bostadens hjärta, komplett med en stilren köksö och barsektion. Från köket kliver du ut på den vinklade balkongen, där du kan njuta av en härlig utsikt över kvarteret och närliggande Ideon och Medicon Village.\r\n\r\nBostaden utmärker sig med sina smarta förvaringslösningar i både klädkammare och skjutdörrsgarderober, samt två moderna badrum som gör livet extra bekvämt. Läget är både lugnt och insynsskyddat, omgiven av charmiga kvarter som Professorstaden och Tuna, med allt du behöver inom räckhåll – från skolor och förskolor till caféer, restauranger och en välsorterad ICA Kvantum med fokus på lokalproducerade och ekologiska varor.\r\n\r\nTuna kombinerar rofyllt boende med närhet till universitetet, LTH, Ekonomicentrum, Ideon och Medicon Village, vilket gör det perfekt för både studenter och professionella. Härifrån är det enkelt att ta sig runt, med utmärkta kommunikationer som buss, spårvagn och cykelbanor som snabbt tar dig till centrum.\r\n\r\nDessutom ligger Tuna nära det växande Brunnshög, där du hittar allt från mataffärer till mysiga restauranger och Lunds enda Skybar med fantastisk utsikt. För naturälskaren finns vaca parker som Nobelparken och den imponerande Kunskapsparken – en grön oas stor nog för både avkoppling och äventyr.\r\n\r\nDenna pärla är redo för en ny ägare och kan tillträdas omgående. Ett boende som erbjuder stil, komfort och ett oslagbart läge – missa inte chansen!",,
20,https://www.hemnet.se/bostad/lagenhet-2rum-stangby-lunds-kommun-fagelstracksvagen-18-21419143,Bostadsrätt,2,50,Nej,1,2022,BRF Gulsparven i Stångby,,4353,39900,17,Fågelsträcksvägen 18,1995000,"Välkommen till ett modernt och stilrent boende på Fågelsträcksvägen 18 – en fantastisk markplanslägenhet byggd 2022 som kombinerar bekvämlighet, estetik och enastående funktionalitet. Denna pärla i idylliska Stångby erbjuder 50 välplanerade kvadratmeter och dessutom en exklusiv rabatt på månadsavgiften – hela 736  per månad fram till juni 2025 (denna är inte inräknad i annonserad avgift).  Det är en unik möjlighet att minska dina boendekostnader under de kommande tiden, samtidigt som du får njuta av ett hem där allt är nytt, fräscht och genomtänkt in i minsta detalj.\r\n\r\nRedan när du kliver in genom dörren möts du av en välkomnande hall med klinkergolv, perfekt för både stil och praktisk hållbarhet. En garderobsvägg ger gott om plats för förvaring och gör det enkelt att hålla ordning på dina tillhörigheter. Härifrån tar du dig vidare till det rymliga vardagsrummet som badar i naturligt ljus tack vare de stora fönsterpartierna. Vardagsrummet erbjuder flexibla möbleringsmöjligheter och gott om plats för både en bekväm soffgrupp och en matplats där du kan samla nära och kära. Den öppna planlösningen mot köket gör det enkelt att umgås medan maten tillagas.\r\n\r\nKöket är fullutrustat med moderna vitvaror och stilren design, vilket gör det till en perfekt plats för både matlagning och umgänge. Här finns allt du behöver för att laga både vardagsmåltider och festmiddagar med stil. En av lägenhetens verkliga höjdpunkter är den stora uteplatsen i västerläge – perfekt för avkoppling i kvällssolen eller för att duka upp till en grillmiddag under sommarmånaderna. Här finns plats för både loungemöbler och matbord, vilket gör uteplatsen till en förlängning av vardagsrummet under stora delar av året.\r\n\r\nSovrummet är generöst tilltaget och har en praktisk garderobsvägg som gör att du enkelt kan hålla ordning på kläder och andra tillhörigheter. Badrummet är helkaklat i modern stil och utrustat med både dusch, tvättmaskin och torktumlare – allt för att göra vardagen så bekväm som möjligt. \r\n\r\nMen det är inte allt! Denna lägenhet har även en liten uteplats i öster, perfekt för morgonkaffet eller för att njuta av solen under dagen. Det tillhörande förrådet nås enkelt från trappan runt hörnet, vilket ger extra förvaringsutrymme för allt från vinterkläder till cyklar.Till lägenheten hör också en egen parkeringsplats, belägen i direkt anslutning till uteplatsen – en riktig lyx i vardagen!\r\n\r\nLägenheten erbjuder inte bara ett naturnära läge med vacker utsikt över öppna fält, utan även närhet till byns populära nya restaurang och den idylliska stadsdelsparken. Här kan du njuta av lugnet på landet samtidigt som du har allt du behöver inom bekvämt avstånd – en perfekt kombination av lantlig charm och modern bekvämlighet!\r\n\r\nDenna moderna och välbyggda fastighet från 2022 ligger i ett lugnt och attraktivt område. Här bor du nära både natur och kollektivtrafik, vilket ger dig smidiga förbindelser till Lund (endast ca 4 minuter bort med tåg) och Malmö ( ca 23 minuter bort). Den höga takhöjden och de stora fönsterpartierna skapar en känsla av rymd och ljus, och den genomtänkta planlösningen ger gott om möbleringsalternativ. Varje detalj i denna lägenhet är noggrant utvald för att ge dig ett hem som både är estetiskt tilltalande och funktionellt på samma gång.\r\n\r\nSammanfattningsvis får du här ett modernt hem med alla bekvämligheter du kan önska dig, och dessutom en fantastisk möjlighet att spara på boendekostnaderna tack vare den exklusiva rabatten på månadsavgiften fra",,Ja
21,https://www.hemnet.se/bostad/lagenhet-2rum-fredslyckan-lunds-kommun-parternas-grand-69-21369608,Bostadsrätt,2,47,Ja,4,2006,BRF Käranden 6369 i Lund,E,4763,33936,6,Parternas gränd 69,1595000,"Högts upp i byggnaden med imponerade takhöjd och vaca vyer! Snabbt tillträde erbjuds vid intresse. Dörren till lägenheten står inbjudande på glänt. När du kliver in i hallen möts du av den moderna standarden som präglar bostaden. På golvet ligger stora grå klinkerplattor som harmonierar med de målade väggarna och den eleganta inredningen. I hallen finns flera fasta garderober, och en praktisk avhängningsplats är belägen direkt till vänster. Rakt fram når du det rymliga badrummet, som är helkaklat och tidlöst inrett med bekvämligheter som tvättpelare och badkar.\r\n\r\nLängre in i bostaden övergår klinkerplattorna till ekparkett i stavformation och du stiger in i vardagsrummet. Rummet präglas av ljus och rymd med en imponerande takhöjd som lockar fram din eativa sida. Stora söderläge fönster släpper in rikligt med naturligt ljus och ger dig möjlighet att verkligen njuta av lägenhetens unika attribut, tack vare dess höga placering i huset. Balkongen erbjuder en härlig utsikt över det grönskande området nedanför och är perfekt för att ta emot solens varma strålar. Bjud in nära och kära, njut av middagen och livets goda!\r\n\r\nFör den som älskar att laga mat finns ett socialt och välutrustat kök med generösa arbetsytor och gott om förvaring i både över- och underskåp. Köksinredningen är stilrent vit med släta köksluckor och ovanför laminatbänkskivan finns ett praktiskt kakelstänkskydd som är lätt att hålla rent. Maskinparken är i rostfritt stål, vilket ger köket en enhetlig och elegant känsla. Här finns diskmaskin, kyl & frys, fläkt samt en kombinerad spis och ugn. En naturlig plats för matbord, uppdukat för 6-8 personer, är belägen intill köket, som är öppet mot vardagsrummet.\r\n\r\nFrån hallen når du sovrummet, som även det är ljust och luftigt. Tack varemets placering i norr är det svalt och behagligt året om. Här finns gott om plats för en dubbelsäng med gavel, vaca sängkläder och mysiga prydnadskuddar. Inred med ett sivbord, avlastningsytor och levande växter för den rätta hemtrevliga känslan!\r\n\r\nFredslyckans geografiska läge innebär närhet till LTH, Ekonomihögskolan, universitetet, sjukhuset, Ideon, MAX IV samt Lunds centrum. När vädret visar sig från sin sämre sida finns det möjlighet att ta bussen som stannar alldeles i närheten. Härifrån nås buss nr 5 och 4 med täta avgångar och direktbuss till Malmö finns en ynka kilometer bort. Ett stenkast bort ligger Fäladstorget med hela dess utbud av mataffär (en prisbelönt och välsorterad ICA-butik), vårdcentral, tandläkare, kemtvätt, apotek och restaurang. Även ett bibliotek finns på andra sidan vägen. För den sportintresserade och hälsomedvetna finns dessutom både ett par gym och en simhall på bekvämt gångavstånd. Alldeles i närheten ligger även grönskande S:t Hans backar som utgörs av kullar, dalar och stora grönytor. Här finns frisbeegolfbana och motionsslingor och vintertid har grönområdet Lunds bästa pulkabackar! Nedanför backarna ligger S:t Hansgården med sina charmiga djur. Norr om Fredslyckan finns ängar med mysiga promenadstråk och en damm.\r\n\r\nEn unik bostad med hög trivselfaktor!",,
22,https://www.hemnet.se/bostad/lagenhet-4rum-tuna-lunds-kommun-warholms-vag-6a-21416905,Bostadsrätt,4,109.6,Ja,8,1960,BRF Docenten,E,3826,35128,118,Warholms väg 6A,3850000,"Välkommen till ett riktigt bra boende i en välskött bostadsrättsförening med låga avgifter. Observera att el och p-plats ingår i månadsavgiften.\r\n\r\nPå åttonde våningen med hiss i stabil förening med låg avgift samt parkeringsplatser finner ni denna välplanerade gavel-fyra där det höga läget ger en härlig utsikt. Vardagsrum, matrum och kök är generösa till ytan och ger en social atmosfär. \r\n\r\nUtsikten är helt enastående och ett lugn infinner sig i hela bostaden. Placeringen på gavel ger extra fönster som skänker bostaden ett härligt ljus.\r\n\r\nLägenheten har ett visst renoveringsbehov då delar är från byggnadsåret, vilket ger dig chansen att sätta din egen prägel och skapa ditt drömhem. Golven i bostaden är helt nya.\r\n\r\nLägenheten har ursprungligen varit en femrumslägenhet, så Ni som har behov av ett extra kan med lätthet återskapa den ursprungliga planlösningen. \r\nVardagsrummet har stora fönster i tre väderstreck samt utgång till balkong.\r\n\r\nHär bor du bekvämt i lugnt område med härlig gemenskap.\r\n\r\nTuna är ett uppskattat område i parkliknande miljö, känt för sin grönska och vaca natur. Härifrån har du gångavstånd till centrum och direkt närhet till diverse serviceutbud såsom mataffär, post etc. Ideon ligger bara några minuter bort och för dig som ska studera har du LTH och Ekonomicentrum endast ett stenkast bort. Goda kommunikationsmöjligheter till Malmö finns också. \r\n\r\nVarmt välkommen på visning!",,
23,https://www.hemnet.se/bostad/lagenhet-2rum-lomma-pilang-lomma-kommun-vinstorpsvagen-70-21419121,Bostadsrätt,2,60.5,Ja,3,1969,HSB BRF Kaprifolen i Lomma,,4642,32975,102,Vinstorpsvägen 70,1995000,"En ljus och trevlig tvåa på bra läge i Lomma. Genomgående lägenhet om drygt 60 kvm på tredje våningen med fönster i två väderstreck som ger ljus och rymd till bostaden. Lägenheten har de senaste åren genomgått en omfattande renovering och är i dag en modern lägenhet i mycket fint skick. Planlösning är tilltalande med generöst vardagsrum och rymligt sovrum samt bra förvaringsmöjligheter. Den inglasade söderbalkongen ger fina extra ytor, fria vyer och sköna stunder i solen, trägolvet på balkongen är nyslipat och oljat under 2024. Helkaklat badrum från 2010 som fått ny inredning under 2024. Förberett för tvättmaskin i badrummet. Totalrenoverat kök från 2021 med köksinredning från IKEA . Köket är utrustad med induktionshäll, inbyggd varmluftsugn och mio, kyl/frys samt diskmaskin och fläkt. Samtliga vitvaror från IKEA.  Nytt modernt laminatgolv från 2019 i hela lägenheten. Här bor man mycket bra i lågt belånad förening och på lugnt läge i Lomma med cykel- och gångavstånd till service, bad och kommunikationer. Välkommen på visning!",3168,
24,https://www.hemnet.se/bostad/lagenhet-3rum-eneborg-helsingborgs-kommun-vagnmansgatan-12-21358737,Bostadsrätt,3,75,Ja,1,1947,HSB BRF Vinbäret i Helsingborg,F,5559,25267,21,Vagnmansgatan 12,1895000,"Föreställ dig att bo i en hörnlägenhet på första våningen, där materialvalen och färgnyanserna harmoniserar perfekt samtidigt som du får lyxen att inneha en balkong på magiskt solläge med både inbyggd solsäng och plats för sittmöbler. Nu kan det bli verklighet - varmt välkommen till Vagnmansgatan 12 i BRF Vinbäret!\r\n\r\nEn halvtrappa upp möter den här lägenheten dig med öppna armar och känslan av att äntligen få vara hemma sköljer över det när du stiger in genom dörren. Bostaden sträcker sig över 75 otroligt välplanerade kvadratmeter och fördelar sig på 3 och kök. Eftersom bostaden är belägen på en hörna har du ljusinsläpp från hela tre väderstreck vilket förstärker känslan av ett luftigt och rymligt hem. Genomgående vilar stilrent vitpigmenterat laminatgolv. Köket som renoverades 2020 har inredning i ljusa toner av grått som kompletterats med en vit stenbänkskiva samt en helt integrerad maskinpark för att skapa en stilren känsla. Vardagsrummet som är hjärtat i hemmet är av generös karaktär och innehar både plats för en större matgrupp men också en mysig soffhörna. Här kan du ta klivet ut på den magiska balkongen som verkligen blir ett extra på grund av inglasningen och dess generösa storlek. Solen når balkongen större delen av dagen och därför har nuvarande ägare har också byggt en solsäng samtidigt som det finns plats för sittmöbler utan att det känns trångt. \r\nLägg därtill två väl tilltagna sovrum och ett helkaklat badrum som är stambytt 2020 och därefter kompletterat med ett större handfat med kommod och dubbelvikbara glaspartier till duschhörnan. \r\nTillsammans med strukturlister och dörrkarmar i ljusa toner samt vaca fönsterbleck sammansluter det bostaden till en perfekt kombination av modernitet som möter den äldre charmen.\r\n\r\nVarmt välkommen med ditt intresse till ansvarig mäklare Daniella Karlsson!",4800,
25,https://www.hemnet.se/bostad/lagenhet-2rum-kirseberg-malmo-kommun-sandbackegangen-3a-21418073,Bostadsrätt,2,52.5,Ja,3,1946,HSB BRF Huggaren i Malmö,,4436,22762,54,Sandbackegången 3A,1195000,"I lummiga och grönskande kvarter i trivsamma Kirseberg finner vi denna välplanerade tvårummare med genomgående planlösning och balkong. Alltigenom har bostaden en enhetlig och stilren interiör och de stora fönsterpartierna skänker fantastiskt ljus till bostaden. Det rymliga vardagsrummet är lättmöblerat och härifrån blickar vi ut över grönska. Köket i smakfullt utförande från 2023 har gott om förvaring i över- och underskåp samt plats för matbord. Härifrån nås bostadens härliga balkong. Sovrummet är belägen på lugnt gårdsvänt läge. Stilrent duschrum i vitt och mörkgrått samt en gäst-wc. Goda förvaringsmöjligheter ges i två rymliga klädkammare samt ett källarförråd. \r\n\r\nMysiga Kirseberg är en stad i staden med avslappnad atmosfär, karaktärsfulla hus och gott om grönska samtidigt som det är nära till citypulsen. I området finns all tänkbar service som matvarubutiker, apotek, bibliotek, vårdcentral, flera sportanläggningar, matställen, butiker och skolor. Precis intill huset finner vi Sperlings Hage som är en lummig park och på gångavstånd hittar vi flera andra grönområden, däribland Beijers Park som är en riktig oas. För den som pendlar är läget perfekt med smidig access till motorvägen samt flera busslinjer och bekvämt avstånd till Östervärns tågstation. Kort sagt är detta ett område som har allt!\r\n\r\nVarmt välkommen på visning!",,
26,https://www.hemnet.se/bostad/lagenhet-3rum-vastra-berga-helsingborgs-kommun-kadettgatan-14c-21360954,Bostadsrätt,3,87,Ja,1,,HSB BRF Berga i Helsingborg,E,6081,18333,28,Kadettgatan 14C,1595000,"Kadettgatan 14C erbjuder en nyrenoverad trerumslägenhet på 87 kvm, perfekt för dig som söker en bostad som du kan flytta rakt in i och enkel att inreda. \r\n\r\nLägenheten erbjuder en rymlig hall där det finns goda möjligheter till att inreda med diverse garderober och hatthyllor. Hallen leder oss vidare till lägenhetens kök som är nyrenoverat 2024. Köket är inrett med gråa skåpsluckor och vit bänkskiva, denna inredningen i samband ljusinsläppet från fönstret och balkongen skapar en modern känsla i hela köket. Här finns även möjlighet att inreda med ett matbord där du kan njuta av ditt morgonkaffe. Köket leder oss även ut till lägenhetens balkong. Denna balkongen är rymlig och här får du plats med diverse soffgrupper eller bord.\r\n\r\nVidare in i lägenheten hittar vi vardagsrummet och de två sovrummen som lägenheten erbjuder. Vardagsrummet är rymligt och kan inredas med större soffgrupper och matgrupper. Vardagsrummet är nymålat med vit färg vilket germet en fräsch och modern känsla. Båda lägenhetens sovrum är luftiga och rymmer större dubbelsängar. I båda sovrummen kan man även inreda med olika garderober för att skapa extra förvaring i lägenheten.\r\n\r\nBostadens badrum är stort och modern, det erbjuder även alla förnödenheter som man kan behöva. Badrummet är helkaklat i vitt kakel samt spottar i taket vilket ger en modern känsla. Här finns även möjlighet till att ha tvättmaskin och torktumlare.\r\n\r\nOmrådet Västra Berga är ett omtyckt område där du bor nära grönområden, skola och förskola. Här finns även livsmedelsbutiker i nära anslutning till bostaden och bussförbindelserna är goda. Buss ner till Helsingborgs Centrum tar endast 5 minuter och om du hellre vill gå tar det ca 15-20 minuter.\r\n\r\nVälkommen och se ert nyrenoverade hem!!",,
